population,pop2024,pop2023,pop2022,pop2021,pop2020,pop2019,pop2018,pop2017,pop2016,pop2015,pop2014,pop2013,pop2012,pop2011,pop2010,pop2009,pop2008,pop2007,pop2006,pop2005,pop2004,pop2003,pop2002,pop2001,pop2000,growth,region,city,usps,state,countyFips,county,densityMi,slug,areaMi,lng,lat,type,rank
4839,4839,4847,4855,4924,4993,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4950,4876.493137,4802.986273,4729.47941,495573.5725,4582.465683,4508.958819,4435.451956,4361.945092,4288.438229,4214.931366,-0.00165,South,South Sarasota,FL,Florida,12115,Sarasota County,2515,florida/south-sarasota,1.924,-82.5331,27.2863,CDP,494
4815,4815,4813,4812,4834,4856,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4795,4723.794867,4652.589733,4581.3846,495520.7795,4438.974333,4367.7692,4296.564066,4225.358933,4154.1538,4082.948666,0.00042,South,Ridge Wood Heights,FL,Florida,12115,Sarasota County,3408,florida/ridge-wood-heights,1.413,-82.512,27.2863,CDP,495
4811,4811,4821,4831,4822.5,4814,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4951,4877.478287,4803.956573,4730.43486,495573.9131,4583.391433,4509.86972,4436.348007,4362.826293,4289.30458,4215.782867,-0.00207,Northeast,Butler Beach,FL,Florida,12035,Flagler County,1891,florida/butler-beach,2.544,-81.2648,29.7989,CDP,496
4766,4766,4798,4830,4994,5158,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5217,5139.528221,5062.056442,4984.584663,495664.5129,4829.641104,4752.169325,4674.697546,4597.225767,4519.753988,4442.282209,-0.00667,Central,Floral City,FL,Florida,12017,Citrus County,204,florida/floral-city,23.312,-82.3067,28.7067,CDP,497
4764,4764,4822,4880,5526.5,6173,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5577,5494.182267,5411.364534,5328.546802,495787.1291,5162.911336,5080.093603,4997.27587,4914.458137,4831.640405,4748.822672,-0.01203,Southeast,Combee Settlement,FL,Florida,12105,Polk County,2411,florida/combee-settlement,1.976,-81.9042,28.0601,CDP,498
4706,4706,4705,4705,5033.5,5362,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4702,4632.175905,4562.351809,4492.527714,495489.1036,4352.879523,4283.055428,4213.231333,4143.407237,4073.583142,4003.759047,0.00021,Central,River Ridge,FL,Florida,12101,Pasco County,1122,florida/river-ridge,4.193,-82.6257,28.2669,CDP,499
4672,4672,4624,4577,4837.5,5098,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4007,3947.496565,3887.993131,3828.489696,495252.3863,3709.482826,3649.979392,3590.475957,3530.972522,3471.469088,3411.965653,0.01038,Central,South Brooksville,FL,Florida,12017,Citrus County,262,florida/south-brooksville,17.856,-82.4376,28.5142,CDP,500
4672,4672,4618,4564,4628,4692,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3919,3860.803354,3802.606708,3744.410062,495222.4134,3628.01677,3569.820124,3511.623478,3453.426832,3395.230186,3337.03354,0.01169,Southeast,Stock Island,FL,Florida,12087,Monroe County,5582,florida/stock-island,0.837,-81.7398,24.564,CDP,501
4650,4650,4583,4516,4567.5,4619,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3714,3658.847578,3603.695155,3548.542733,495152.5903,3438.237888,3383.085466,3327.933043,3272.780621,3217.628198,3162.475776,0.01462,South,Charlotte Harbor,FL,Florida,12015,Charlotte County,2004,florida/charlotte-harbor,2.32,-82.0593,26.9615,CDP,502
4641,4641,4457,4273,3820.5,3368,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2067,2036.305316,2005.610632,1974.915947,494591.6213,1913.526579,1882.831895,1852.137211,1821.442526,1790.747842,1760.053158,0.04128,Southeast,Winter Beach,FL,Florida,12061,Indian River County,675,florida/winter-beach,6.879,-80.4243,27.7149,CDP,503
4602,4602,4584,4566,4451.5,4337,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4348,4283.432759,4218.865518,4154.298277,495368.531,4025.163796,3960.596555,3896.029314,3831.462073,3766.894832,3702.327591,0.00393,Southeast,Taylor Creek,FL,Florida,12043,Glades County,1510,florida/taylor-creek,3.048,-80.7913,27.2139,CDP,504
4586,4586,4471,4356,4216.5,4077,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2978,2933.777083,2889.554166,2845.331249,494901.9083,2756.885415,2712.662498,2668.439581,2624.216664,2579.993747,2535.77083,0.02572,Northwest,Woodville,FL,Florida,12073,Leon County,543,florida/woodville,8.446,-84.2688,30.3151,CDP,505
4566,4566,4495,4402,4342,4282,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3945,3886.417257,3827.834515,3769.251772,495231.269,3652.086287,3593.503544,3534.920801,3476.338059,3417.755316,3359.172573,0.0158,South,Belleair,FL,Florida,12103,Pinellas County,2638,florida/belleair,1.731,-82.8128,27.936,Town,506
4544,4544,4523,4502,4677.5,4853,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4252,4188.858347,4125.716694,4062.57504,495335.8334,3936.291734,3873.150081,3810.008428,3746.866774,3683.725121,3620.583468,0.00464,Southeast,Big Pine Key,FL,Florida,12087,Monroe County,445,florida/big-pine-key,10.204,-81.3625,24.6851,CDP,507
4538,4538,4169,3535,3298.5,3062,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2267,2233.335342,2199.670683,2166.006025,494659.7414,2098.676708,2065.012049,2031.347391,1997.682732,1964.018074,1930.353415,0.08851,Southeast,Eagle Lake,FL,Florida,12105,Polk County,1747,florida/eagle-lake,2.597,-81.7554,27.9743,City,508
4526,4526,4458,4404,4328.5,4253,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3874,3816.471598,3758.943196,3701.414795,495207.0864,3586.357991,3528.829589,3471.301187,3413.772785,3356.244384,3298.715982,0.01525,Southeast,Indian River Shores,FL,Florida,12061,Indian River County,883,florida/indian-river-shores,5.124,-80.382,27.7101,Town,509
4473,4473,4346,4113,4038.5,3964,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3747,3691.357532,3635.715064,3580.072596,495163.8301,3468.787659,3413.145191,3357.502723,3301.860255,3246.217787,3190.575319,0.02922,South,Mulberry,FL,Florida,12105,Polk County,658,florida/mulberry,6.798,-81.9883,27.9054,City,510
4459,4459,4409,4359,4000.5,3642,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3761,3705.149634,3649.299267,3593.448901,495168.5985,3481.748168,3425.897802,3370.047436,3314.197069,3258.346703,3202.496337,0.01134,Northwest,Bagdad,FL,Florida,12113,Santa Rosa County,703,florida/bagdad,6.344,-87.0449,30.5842,CDP,511
4453,4453,4497,4540,4903.5,5267,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5061,4985.844801,4910.689602,4835.534402,495611.3792,4685.224004,4610.068805,4534.913606,4459.758407,4384.603207,4309.448008,-0.00978,South,Warm Mineral Springs,FL,Florida,12115,Sarasota County,1888,florida/warm-mineral-springs,2.359,-82.2704,27.0469,CDP,512
4425,4425,4109,3793,3150,2507,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.0769,Southeast,Florida Gulf Coast University,FL,Florida,12071,Lee County,1835,florida/florida-gulf-coast-university,2.411,-81.7637,26.4677,CDP,513
4416,4416,4423,4430,4492.5,4555,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4513,4445.98253,4378.965061,4311.947591,495424.7301,4177.912652,4110.895182,4043.877712,3976.860243,3909.842773,3842.825304,-0.00158,Central,Ridge Manor,FL,Florida,12053,Hernando County,512,florida/ridge-manor,8.63,-82.1896,28.4929,CDP,514
4396,4396,4463,4530,4659.5,4789,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5337,5257.746236,5178.492473,5099.238709,495705.3849,4940.731182,4861.477418,4782.223654,4702.969891,4623.716127,4544.462363,-0.01501,Northeast,Nassau Village-Ratliff,FL,Florida,12089,Nassau County,300,florida/nassau-village-ratliff,14.666,-81.8088,30.5108,CDP,515
4338,4338,4242,4145,3997.5,3850,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2987,2942.643434,2898.286868,2853.930302,494904.9737,2765.217171,2720.860605,2676.504039,2632.147473,2587.790907,2543.434341,0.02263,South,Harbour Heights,FL,Florida,12015,Charlotte County,2000,florida/harbour-heights,2.169,-82.006,26.993,CDP,516
4330,4330,4309,4288,4278.5,4269,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4036,3976.065919,3916.131838,3856.197757,495262.2637,3736.329595,3676.395514,3616.461433,3556.527352,3496.593271,3436.65919,0.00487,Southeast,Buckingham,FL,Florida,12071,Lee County,240,florida/buckingham,18.005,-81.7474,26.6455,CDP,517
4318,4318,4223,4128,4407.5,4687,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2990,2945.598885,2901.197769,2856.796654,494905.9955,2767.994423,2723.593307,2679.192192,2634.791076,2590.389961,2545.988845,0.0225,East,Clarcona,FL,Florida,12095,Orange County,1040,florida/clarcona,4.152,-81.5013,28.6309,CDP,518
4298,4298,4267,4235,4468,4701,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3854,3796.768596,3739.537191,3682.305787,495200.2744,3567.842978,3510.611574,3453.380169,3396.148765,3338.917361,3281.685956,0.00727,South,Samoset,FL,Florida,12081,Manatee County,2920,florida/samoset,1.472,-82.543,27.4764,CDP,519
4292,4292,4349,4406,4197,3988,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5091,5015.399305,4939.798609,4864.197914,495621.5972,4712.996523,4637.395828,4561.795133,4486.194437,4410.593742,4334.993047,-0.01311,Southeast,Wahneta,FL,Florida,12105,Polk County,1887,florida/wahneta,2.274,-81.7288,27.9587,CDP,520
4277,4277,4225,4173,4111,4049,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3551,3498.268107,3445.536213,3392.80432,495097.0724,3287.340533,3234.60864,3181.876747,3129.144853,3076.41296,3023.681066,0.01231,Central,Lake Panasoffkee,FL,Florida,12119,Sumter County,995,florida/lake-panasoffkee,4.3,-82.1231,28.7843,CDP,521
4276,4276,4320,4363,4589,4815,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4884,4811.473228,4738.946456,4666.419684,495551.0929,4521.36614,4448.839368,4376.312596,4303.785825,4231.259053,4158.732281,-0.01019,East,Bay Hill,FL,Florida,12095,Orange County,1800,florida/bay-hill,2.376,-81.5148,28.4624,CDP,522
4257,4257,4266,4265,4278.5,4292,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3637,3582.991018,3528.982035,3474.973053,495126.3641,3366.955089,3312.946106,3258.937124,3204.928142,3150.919159,3096.910177,-0.00211,Southeast,Highland Beach,FL,Florida,12099,Palm Beach County,7927,florida/highland-beach,0.537,-80.0644,26.4116,Town,523
4238,4238,4216,4194,4232.5,4271,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3932,3873.610306,3815.220611,3756.830917,495226.8412,3640.051528,3581.661834,3523.272139,3464.882445,3406.492751,3348.103056,0.00522,Northwest,Laguna Beach,FL,Florida,12005,Bay County,1690,florida/laguna-beach,2.508,-85.9511,30.2547,CDP,524
4190,4190,3890,3591,1795.5,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07712,East,Holden Lakes,FL,Florida,,,4084,florida/holden-lakes,1.026,-81.3846,28.4986,CDP,525
4179,4179,4193,4208,4483.5,4759,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4384,4318.898164,4253.796328,4188.694491,495380.7927,4058.490819,3993.388983,3928.287146,3863.18531,3798.083474,3732.981638,-0.00334,Southeast,Suncoast Estates,FL,Florida,12015,Charlotte County,1536,florida/suncoast-estates,2.721,-81.8689,26.7112,CDP,526
4166,4166,4220,4274,4565.5,4857,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4919,4845.953483,4772.906965,4699.860448,495563.0139,4553.767413,4480.720895,4407.674378,4334.627861,4261.581343,4188.534826,-0.0128,South,Plantation,FL,Florida,12115,Sarasota County,1896,florida/plantation-sarasota-county,2.197,-82.3705,27.0683,CDP,527
4130,4130,4101,4072,4042.5,4013,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3721,3665.743629,3610.487257,3555.230886,495154.9745,3444.718143,3389.461771,3334.2054,3278.949028,3223.692657,3168.436285,0.00707,South,Tierra Verde,FL,Florida,12103,Pinellas County,3336,florida/tierra-verde,1.238,-82.7243,27.662,CDP,528
4116,4116,4084,4069,4028.5,3988,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3852,3794.798295,3737.596591,3680.394886,495199.5932,3565.991477,3508.789772,3451.588067,3394.386363,3337.184658,3279.982954,0.00784,Northwest,Mary Esther,FL,Florida,12091,Okaloosa County,2829,florida/mary-esther,1.455,-86.659,30.4117,City,529
4096,4096,4155,4214,4224,4234,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4919,4845.953483,4772.906965,4699.860448,495563.0139,4553.767413,4480.720895,4407.674378,4334.627861,4261.581343,4188.534826,-0.0142,Central,Moon Lake,FL,Florida,12101,Pasco County,684,florida/moon-lake,5.989,-82.6056,28.2979,CDP,530
4081,4081,4474,4868,4674.5,4481,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,9590,9447.589733,9305.179466,9162.7692,497153.9589,8877.948666,8735.538399,8593.128133,8450.717866,8308.307599,8165.897332,-0.08784,Southeast,Gifford,FL,Florida,12061,Indian River County,1501,florida/gifford,2.718,-80.4252,27.6756,CDP,531
4064,4064,3879,3630,3477,3324,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2491,2454.00897,2417.017941,2380.026911,494736.0359,2306.044852,2269.053822,2232.062792,2195.071763,2158.080733,2121.089703,0.04769,Northeast,Bunnell,FL,Florida,12035,Flagler County,29,florida/bunnell,139.433,-81.3195,29.4187,City,532
4038,4038,3954,3870,3408.5,2947,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2865,2822.455118,2779.910237,2737.365355,494863.4205,2652.275592,2609.730711,2567.185829,2524.640947,2482.096066,2439.551184,0.02124,East,Tangerine,FL,Florida,12095,Orange County,882,florida/tangerine,4.577,-81.638,28.7602,CDP,533
4037,4037,4120,4203,4614,5025,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,5201,5123.765819,5046.531638,4969.297456,495659.0633,4814.829094,4737.594913,4660.360732,4583.126551,4505.892369,4428.658188,-0.02015,Southeast,Hutchinson Island South,FL,Florida,12085,Martin County,938,florida/hutchinson-island-south,4.306,-80.2202,27.3053,CDP,534
4035,4035,3999,3945,3917.5,3890,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4179,4116.942387,4054.884775,3992.827162,495310.9695,3868.711937,3806.654324,3744.596712,3682.539099,3620.481487,3558.423874,0.009,South,Madeira Beach,FL,Florida,12103,Pinellas County,4109,florida/madeira-beach,0.982,-82.7916,27.7956,City,535
4030,4030,3987,3944,4263,4582,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3428,3377.094641,3326.189282,3275.283922,495055.1786,3173.473204,3122.567845,3071.662486,3020.757127,2969.851767,2918.946408,0.01079,Southeast,Pine Manor,FL,Florida,12071,Lee County,8723,florida/pine-manor,0.462,-81.8776,26.5737,CDP,536
3963,3963,3808,3652,3141.5,2631,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1785,1758.49298,1731.985959,1705.478939,494495.5719,1652.464898,1625.957877,1599.450857,1572.943836,1546.436816,1519.929795,0.0407,Northwest,Wallace,FL,Florida,12113,Santa Rosa County,337,florida/wallace,11.764,-87.1958,30.6733,CDP,537
3936,3936,3889,3827,3786.5,3746,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3451,3399.753094,3348.506188,3297.259281,495063.0124,3194.765469,3143.518563,3092.271657,3041.02475,2989.777844,2938.530938,0.01209,East,Umatilla,FL,Florida,12069,Lake County,1078,florida/umatilla,3.651,-81.6642,28.927,City,538
3914,3914,3775,3609,3482.5,3356,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3424,3373.15404,3322.308081,3271.462121,495053.8162,3169.770202,3118.924242,3068.078282,3017.232323,2966.386363,2915.540403,0.03682,Northwest,Port St. Joe,FL,Florida,12045,Gulf County,418,florida/port-st-joe,9.367,-85.3091,29.8176,City,539
3892,3892,3914,3935,3835,3735,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4192,4129.749339,4067.498678,4005.248017,495315.3974,3880.746695,3818.496034,3756.245374,3693.994713,3631.744052,3569.493391,-0.00562,South,West Bradenton,FL,Florida,12081,Manatee County,2992,florida/west-bradenton,1.301,-82.6142,27.501,CDP,540
3867,3867,3863,3859,3854,3849,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3156,3109.133806,3062.267612,3015.401418,494962.5352,2921.669029,2874.802835,2827.936641,2781.070447,2734.204253,2687.338059,0.00104,Southeast,Juno Beach,FL,Florida,12099,Palm Beach County,1894,florida/juno-beach,2.042,-80.0596,26.8755,Town,541
3795,3795,3780,3765,4291,4817,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3587,3533.733511,3480.467023,3427.200534,495109.334,3320.667556,3267.401068,3214.134579,3160.86809,3107.601601,3054.335113,0.00397,Northwest,Pea Ridge,FL,Florida,12113,Santa Rosa County,1352,florida/pea-ridge,2.806,-87.0997,30.5991,CDP,542
3734,3734,3718,3701,3685.5,3670,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3605,3551.466214,3497.932427,3444.398641,495115.4649,3337.331068,3283.797282,3230.263495,3176.729709,3123.195922,3069.662136,0.0043,Northwest,Chipley,FL,Florida,12133,Washington County,848,florida/chipley,4.402,-85.54,30.7756,City,543
3697,3697,3643,3589,3623.5,3658,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2942,2898.311678,2854.623357,2810.935035,494889.6467,2723.558392,2679.87007,2636.181748,2592.493427,2548.805105,2505.116783,0.01482,Southeast,Watergate,FL,Florida,12099,Palm Beach County,8887,florida/watergate,0.416,-80.2127,26.3359,CDP,544
3695,3695,3672,3649,3528,3407,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3375,3324.881684,3274.763368,3224.645052,495037.1267,3124.40842,3074.290104,3024.171788,2974.053472,2923.935156,2873.81684,0.00626,Southeast,Vineyards,FL,Florida,12021,Collier County,1889,florida/vineyards,1.956,-81.7279,26.2305,CDP,545
3691,3691,3641,3591,3331.5,3072,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2991,2946.584035,2902.168069,2857.752104,494906.3361,2768.920173,2724.504208,2680.088242,2635.672277,2591.256312,2546.840346,0.01373,Northwest,Point Baker,FL,Florida,12113,Santa Rosa County,558,florida/point-baker,6.614,-87.0517,30.6866,CDP,546
3685,3685,3685,3685,3825.5,3966,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3686,3631.263374,3576.526748,3521.790122,495143.0535,3412.31687,3357.580244,3302.843618,3248.106992,3193.370366,3138.63374,0,Central,High Point,FL,Florida,12053,Hernando County,743,florida/high-point,4.961,-82.5209,28.5473,CDP,547
3680,3680,3671,3661,3463.5,3266,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3544,3491.372056,3438.744111,3386.116167,495094.6882,3280.860279,3228.232334,3175.60439,3122.976446,3070.348502,3017.720557,0.00245,Central,North Brooksville,FL,Florida,12017,Citrus County,564,florida/north-brooksville,6.521,-82.3319,28.5774,CDP,548
3674,3674,3641,3608,3478,3348,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3215,3167.257663,3119.515327,3071.77299,494982.6307,2976.288317,2928.545981,2880.803644,2833.061308,2785.318971,2737.576634,0.00906,Northeast,Flagler Estates,FL,Florida,12107,Putnam County,310,florida/flagler-estates,11.838,-81.4577,29.6484,CDP,549
3662,3662,3635,3588,3570.5,3553,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2566,2527.89523,2489.79046,2451.68569,494761.5809,2375.47615,2337.37138,2299.26661,2261.16184,2223.05707,2184.9523,0.00743,East,Oakland,FL,Florida,12095,Orange County,1500,florida/oakland,2.441,-81.6367,28.5521,Town,550
3629,3629,3640,3657,3664.5,3672,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,4062,4001.679822,3941.359645,3881.039467,495271.1193,3760.399112,3700.078934,3639.758757,3579.438579,3519.118401,3458.798224,-0.00302,South,Indian Rocks Beach,FL,Florida,12103,Pinellas County,4295,florida/indian-rocks-beach,0.845,-82.8462,27.8958,City,551
3626,3626,3367,3108,3336.5,3565,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07692,North,Rainbow Lakes Estates,FL,Florida,12075,Levy County,229,florida/rainbow-lakes-estates,15.833,-82.5097,29.1605,CDP,552
3619,3619,3485,3356,3219.5,3083,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2678,2638.232044,2598.464089,2558.696133,494799.7282,2479.160222,2439.392266,2399.624311,2359.856355,2320.088399,2280.320444,0.03845,Central,Port Richey,FL,Florida,12101,Pasco County,1629,florida/port-richey,2.221,-82.725,28.275,City,553
3581,3581,3546,3511,3529,3547,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3090,3044.113897,2998.227795,2952.341692,494940.0556,2860.569487,2814.683384,2768.797282,2722.911179,2677.025076,2631.138974,0.00987,Northwest,Tiger Point,FL,Florida,12113,Santa Rosa County,2549,florida/tiger-point,1.405,-87.0524,30.3801,CDP,554
3580,3580,3577,3574,3422.5,3271,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3535,3482.505705,3430.011409,3377.517114,495091.6228,3272.528523,3220.034228,3167.539932,3115.045637,3062.551341,3010.057046,0.00084,East,West DeLand,FL,Florida,12069,Lake County,1665,florida/west-deland,2.15,-81.3344,29.0162,CDP,555
3573,3573,3597,3620,3556,3492,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,3901,3843.070652,3785.141303,3727.211955,495216.2826,3611.353258,3553.42391,3495.494562,3437.565213,3379.635865,3321.706517,-0.00667,South,Kensington Park,FL,Florida,12115,Sarasota County,3695,florida/kensington-park,0.967,-82.495,27.3567,CDP,556
